Year,Month,Province,District,Subscribers
2023,Abril,Cabo Delgado,Ancuabe,46309.0
2023,Abril,Cabo Delgado,Balama,35561.0
2023,Abril,Cabo Delgado,Chiúre,65122.0
2023,Abril,Cabo Delgado,Cidade de Pemba,287586.0
2023,Abril,Cabo Delgado,Ibo,5049.0
2023,Abril,Cabo Delgado,Macomia,20479.0
2023,Abril,Cabo Delgado,Mecufi,15870.0
2023,Abril,Cabo Delgado,Meluco,9925.0
2023,Abril,Cabo Delgado,Mocimboa da Praia,37824.0
2023,Abril,Cabo Delgado,Montepuez,122254.0
2023,Abril,Cabo Delgado,Mueda,81100.0
2023,Abril,Cabo Delgado,Muidumbe,10331.0
2023,Abril,Cabo Delgado,Namuno,25401.0
2023,Abril,Cabo Delgado,Nangade,17349.0
2023,Abril,Cabo Delgado,Palma,36169.0
2023,Abril,Cabo Delgado,Pemba-Metuge,30578.0
2023,Abril,Cabo Delgado,Quissanga,4907.0
2023,Abril,Gaza,Bilene-Macia,135772.0
2023,Abril,Gaza,Chibuto,109861.0
2023,Abril,Gaza,Chicualacuala,9687.0
2023,Abril,Gaza,Chigubo,4658.0
2023,Abril,Gaza,Chonguene,75648.0
2023,Abril,Gaza,Chókwè,124188.0
2023,Abril,Gaza,Cidade de Xai-Xai,161836.0
2023,Abril,Gaza,Guijá,33840.0
2023,Abril,Gaza,Limpopo,79896.0
2023,Abril,Gaza,Mabalane,12728.0
2023,Abril,Gaza,Manjacaze,84270.0
2023,Abril,Gaza,Mapai,12165.0
2023,Abril,Gaza,Massangena,4788.0
2023,Abril,Gaza,Massingir,8972.0
2023,Abril,Inhambane,Cidade de Inhambane,94986.0
2023,Abril,Inhambane,Cidade de Maxixe,127592.0
2023,Abril,Inhambane,Funhaloro,13081.0
2023,Abril,Inhambane,Govuro,25067.0
2023,Abril,Inhambane,Homoine,46257.0
2023,Abril,Inhambane,Inharrime,68614.0
2023,Abril,Inhambane,Inhassoro,45734.0
2023,Abril,Inhambane,Jangamo,62177.0
2023,Abril,Inhambane,Mabote,15317.0
2023,Abril,Inhambane,Massinga,136943.0
2023,Abril,Inhambane,Morrumbene,61706.0
2023,Abril,Inhambane,Panda,23292.0
2023,Abril,Inhambane,Vilankulo,114707.0
2023,Abril,Inhambane,Zavala (Quissico),90907.0
2023,Abril,Manica,Bárue,78896.0
2023,Abril,Manica,Cidade de Chimoio,410154.0
2023,Abril,Manica,Gondola,20462.0
2023,Abril,Manica,Guro,35862.0
2023,Abril,Manica,Macate,15133.0
2023,Abril,Manica,Machaze,20320.0
2023,Abril,Manica,Macossa,12426.0
2023,Abril,Manica,Manica,121811.0
2023,Abril,Manica,Mossurize,22796.0
2023,Abril,Manica,Sussundenga,60683.0
2023,Abril,Manica,Tambara,15353.0
2023,Abril,Manica,Vanduzi,55600.0
2023,Abril,Nampula,Angoche,107107.0
2023,Abril,Nampula,Cidade de Nacala-Porto,298014.0
2023,Abril,Nampula,Cidade de Nampula,922456.0
2023,Abril,Nampula,Ilha de Moçambique,40660.0
2023,Abril,Nampula,Lalaua,12719.0
2023,Abril,Nampula,Larde,2017.0
2023,Abril,Nampula,Liupo,2325.0
2023,Abril,Nampula,Malema,51229.0
2023,Abril,Nampula,Meconta (Namialo),90840.0
2023,Abril,Nampula,Mecuburi,33902.0
2023,Abril,Nampula,Memba,47319.0
2023,Abril,Nampula,Mogincual,33111.0
2023,Abril,Nampula,Mogovolas,55972.0
2023,Abril,Nampula,Moma,104149.0
2023,Abril,Nampula,Monapo,76953.0
2023,Abril,Nampula,Mossuril,32007.0
2023,Abril,Nampula,Muecate,19164.0
2023,Abril,Nampula,Murrupula,37758.0
2023,Abril,Nampula,Nacala-Velha,28620.0
2023,Abril,Nampula,Nacaroa,26630.0
2023,Abril,Nampula,Namapa-Erati,51929.0
2023,Abril,Nampula,Rapale-Nampula,50728.0
2023,Abril,Nampula,Ribaué,64944.0
2023,Abril,Niassa,Chimbunhila,11374.0
2023,Abril,Niassa,Cidade de Lichinga,192373.0
2023,Abril,Niassa,Cuamba,101335.0
2023,Abril,Niassa,Lago,28039.0
2023,Abril,Niassa,Mandimba,40428.0
2023,Abril,Niassa,Manjune,11312.0
2023,Abril,Niassa,Marrupa,19786.0
2023,Abril,Niassa,Mavago,8414.0
2023,Abril,Niassa,Maúa,13406.0
2023,Abril,Niassa,Mecanhelas,40248.0
2023,Abril,Niassa,Mecula,5596.0
2023,Abril,Niassa,Metarica,13109.0
2023,Abril,Niassa,Muembe,10037.0
2023,Abril,Niassa,Nipepe,8046.0
2023,Abril,Niassa,N´gauma,9767.0
2023,Abril,Niassa,Sanga,23543.0
2023,Abril,Província de Maputo,Boane,273243.0
2023,Abril,Província de Maputo,Cidade da Matola,1295056.0
2023,Abril,Província de Maputo,Cidade de Maputo,1441020.0
2023,Abril,Província de Maputo,Magude,35760.0
2023,Abril,Província de Maputo,Manhiça,180214.0
2023,Abril,Província de Maputo,Marracuene,285381.0
2023,Abril,Província de Maputo,Matutuíne,46367.0
2023,Abril,Província de Maputo,Moamba,124133.0
2023,Abril,Província de Maputo,Namaacha,42038.0
2023,Abril,Sofala,Buzi,46919.0
2023,Abril,Sofala,Caia,69515.0
2023,Abril,Sofala,Chemba,22655.0
2023,Abril,Sofala,Cheringoma,21687.0
2023,Abril,Sofala,Chibabava,27702.0
2023,Abril,Sofala,Cidade da Beira,647717.0
2023,Abril,Sofala,Dondo,155154.0
2023,Abril,Sofala,Gorongoza,58687.0
2023,Abril,Sofala,Machanga,12817.0
2023,Abril,Sofala,Maringue,36922.0
2023,Abril,Sofala,Marromeu,59915.0
2023,Abril,Sofala,Muanza,12620.0
2023,Abril,Sofala,Nhamatanda,128531.0
2023,Abril,Tete,Angónia,69485.0
2023,Abril,Tete,Cahora-Bassa,71537.0
2023,Abril,Tete,Changara,56226.0
2023,Abril,Tete,Chifunde,13062.0
2023,Abril,Tete,Chiuta,16358.0
2023,Abril,Tete,Cidade de Tete,406022.0
2023,Abril,Tete,Doa,12277.0
2023,Abril,Tete,Macanga,31798.0
2023,Abril,Tete,Marara,35869.0
2023,Abril,Tete,Maravia,6483.0
2023,Abril,Tete,Moatize,150454.0
2023,Abril,Tete,Mutarara,34935.0
2023,Abril,Tete,Mágoe,20156.0
2023,Abril,Tete,Tsangano,24376.0
2023,Abril,Tete,Zumbo,5699.0
2023,Abril,Zambézia,Alto Molócuè,91359.0
2023,Abril,Zambézia,Chinde,14802.0
2023,Abril,Zambézia,Cidade de Quelimane,347909.0
2023,Abril,Zambézia,Derre,8372.0
2023,Abril,Zambézia,Gilé,52939.0
2023,Abril,Zambézia,Gurúè,121668.0
2023,Abril,Zambézia,Ile,50359.0
2023,Abril,Zambézia,Inhassunge,17194.0
2023,Abril,Zambézia,Luabo,12365.0
2023,Abril,Zambézia,Lugela,30295.0
2023,Abril,Zambézia,Maganja da Costa,53821.0
2023,Abril,Zambézia,Milange,93733.0
2023,Abril,Zambézia,Mocuba,208209.0
2023,Abril,Zambézia,Mocubela,15466.0
2023,Abril,Zambézia,Molumbo,35202.0
2023,Abril,Zambézia,Mopeia,47705.0
2023,Abril,Zambézia,Morrumbala,65859.0
2023,Abril,Zambézia,Mulevala,33249.0
2023,Abril,Zambézia,Namacurra,54159.0
2023,Abril,Zambézia,Namarroi,24344.0
2023,Abril,Zambézia,Nicoadala,93007.0
2023,Abril,Zambézia,Pebane,51401.0
2023,Agosto,Cabo Delgado,Ancuabe,63681.0
2023,Agosto,Cabo Delgado,Balama,46124.0
2023,Agosto,Cabo Delgado,Chiúre,82879.0
2023,Agosto,Cabo Delgado,Cidade de Pemba,291083.0
2023,Agosto,Cabo Delgado,Ibo,8140.0
2023,Agosto,Cabo Delgado,Macomia,27811.0
2023,Agosto,Cabo Delgado,Mecufi,17866.0
2023,Agosto,Cabo Delgado,Meluco,12381.0
2023,Agosto,Cabo Delgado,Mocimboa da Praia,54028.0
2023,Agosto,Cabo Delgado,Montepuez,143018.0
2023,Agosto,Cabo Delgado,Mueda,99277.0
2023,Agosto,Cabo Delgado,Muidumbe,13714.0
2023,Agosto,Cabo Delgado,Namuno,35091.0
2023,Agosto,Cabo Delgado,Nangade,25624.0
2023,Agosto,Cabo Delgado,Palma,44114.0
2023,Agosto,Cabo Delgado,Pemba-Metuge,45295.0
2023,Agosto,Cabo Delgado,Quissanga,9312.0
2023,Agosto,Gaza,Bilene-Macia,134751.0
2023,Agosto,Gaza,Chibuto,110373.0
2023,Agosto,Gaza,Chicualacuala,11195.0
2023,Agosto,Gaza,Chigubo,5747.0
2023,Agosto,Gaza,Chonguene,74923.0
2023,Agosto,Gaza,Chókwè,124979.0
2023,Agosto,Gaza,Cidade de Xai-Xai,162670.0
2023,Agosto,Gaza,Guijá,35134.0
2023,Agosto,Gaza,Limpopo,77815.0
2023,Agosto,Gaza,Mabalane,13401.0
2023,Agosto,Gaza,Manjacaze,80370.0
2023,Agosto,Gaza,Mapai,13587.0
2023,Agosto,Gaza,Massangena,5395.0
2023,Agosto,Gaza,Massingir,10060.0
2023,Agosto,Inhambane,Cidade de Inhambane,99250.0
2023,Agosto,Inhambane,Cidade de Maxixe,127625.0
2023,Agosto,Inhambane,Funhaloro,13628.0
2023,Agosto,Inhambane,Govuro,27358.0
2023,Agosto,Inhambane,Homoine,46727.0
2023,Agosto,Inhambane,Inharrime,66468.0
2023,Agosto,Inhambane,Inhassoro,47413.0
2023,Agosto,Inhambane,Jangamo,58776.0
2023,Agosto,Inhambane,Mabote,16531.0
2023,Agosto,Inhambane,Massinga,130373.0
2023,Agosto,Inhambane,Morrumbene,58976.0
2023,Agosto,Inhambane,Panda,22857.0
2023,Agosto,Inhambane,Vilankulo,113921.0
2023,Agosto,Inhambane,Zavala (Quissico),86401.0
2023,Agosto,Manica,Bárue,106185.0
2023,Agosto,Manica,Cidade de Chimoio,447727.0
2023,Agosto,Manica,Gondola,31522.0
2023,Agosto,Manica,Guro,45729.0
2023,Agosto,Manica,Macate,18302.0
2023,Agosto,Manica,Machaze,24080.0
2023,Agosto,Manica,Macossa,16068.0
2023,Agosto,Manica,Manica,140394.0
2023,Agosto,Manica,Mossurize,28988.0
2023,Agosto,Manica,Sussundenga,82181.0
2023,Agosto,Manica,Tambara,20855.0
2023,Agosto,Manica,Vanduzi,65613.0
2023,Agosto,Nampula,Angoche,280943.0
2023,Agosto,Nampula,Cidade de Nacala-Porto,388572.0
2023,Agosto,Nampula,Cidade de Nampula,1153671.0
2023,Agosto,Nampula,Ilha de Moçambique,54392.0
2023,Agosto,Nampula,Lalaua,16857.0
2023,Agosto,Nampula,Larde,4357.0
2023,Agosto,Nampula,Liupo,2654.0
2023,Agosto,Nampula,Malema,68201.0
2023,Agosto,Nampula,Meconta (Namialo),240162.0
2023,Agosto,Nampula,Mecuburi,43626.0
2023,Agosto,Nampula,Memba,67447.0
2023,Agosto,Nampula,Mogincual,62793.0
2023,Agosto,Nampula,Mogovolas,90683.0
2023,Agosto,Nampula,Moma,145353.0
2023,Agosto,Nampula,Monapo,125044.0
2023,Agosto,Nampula,Mossuril,58659.0
2023,Agosto,Nampula,Muecate,31095.0
2023,Agosto,Nampula,Murrupula,58368.0
2023,Agosto,Nampula,Nacala-Velha,35462.0
2023,Agosto,Nampula,Nacaroa,41536.0
2023,Agosto,Nampula,Namapa-Erati,75511.0
2023,Agosto,Nampula,Rapale-Nampula,64731.0
2023,Agosto,Nampula,Ribaué,91970.0
2023,Agosto,Niassa,Chimbunhila,16393.0
2023,Agosto,Niassa,Cidade de Lichinga,230063.0
2023,Agosto,Niassa,Cuamba,147654.0
2023,Agosto,Niassa,Lago,37341.0
2023,Agosto,Niassa,Mandimba,76493.0
2023,Agosto,Niassa,Manjune,14503.0
2023,Agosto,Niassa,Marrupa,29611.0
2023,Agosto,Niassa,Mavago,11536.0
2023,Agosto,Niassa,Maúa,23494.0
2023,Agosto,Niassa,Mecanhelas,60171.0
2023,Agosto,Niassa,Mecula,8047.0
2023,Agosto,Niassa,Metarica,26486.0
2023,Agosto,Niassa,Muembe,14894.0
2023,Agosto,Niassa,Nipepe,16690.0
2023,Agosto,Niassa,N´gauma,15236.0
2023,Agosto,Niassa,Sanga,34079.0
2023,Agosto,Província de Maputo,Boane,277472.0
2023,Agosto,Província de Maputo,Cidade da Matola,1318637.0
2023,Agosto,Província de Maputo,Cidade de Maputo,1521035.0
2023,Agosto,Província de Maputo,Magude,35887.0
2023,Agosto,Província de Maputo,Manhiça,178375.0
2023,Agosto,Província de Maputo,Marracuene,303649.0
2023,Agosto,Província de Maputo,Matutuíne,46670.0
2023,Agosto,Província de Maputo,Moamba,128576.0
2023,Agosto,Província de Maputo,Namaacha,43927.0
2023,Agosto,Sofala,Buzi,52806.0
2023,Agosto,Sofala,Caia,95587.0
2023,Agosto,Sofala,Chemba,27830.0
2023,Agosto,Sofala,Cheringoma,26396.0
2023,Agosto,Sofala,Chibabava,29835.0
2023,Agosto,Sofala,Cidade da Beira,668002.0
2023,Agosto,Sofala,Dondo,164937.0
2023,Agosto,Sofala,Gorongoza,74505.0
2023,Agosto,Sofala,Machanga,14651.0
2023,Agosto,Sofala,Maringue,53134.0
2023,Agosto,Sofala,Marromeu,71670.0
2023,Agosto,Sofala,Muanza,15416.0
2023,Agosto,Sofala,Nhamatanda,145850.0
2023,Agosto,Tete,Angónia,86985.0
2023,Agosto,Tete,Cahora-Bassa,73045.0
2023,Agosto,Tete,Changara,62003.0
2023,Agosto,Tete,Chifunde,16336.0
2023,Agosto,Tete,Chiuta,19534.0
2023,Agosto,Tete,Cidade de Tete,418529.0
2023,Agosto,Tete,Doa,19013.0
2023,Agosto,Tete,Macanga,41436.0
2023,Agosto,Tete,Marara,36353.0
2023,Agosto,Tete,Maravia,7250.0
2023,Agosto,Tete,Moatize,151364.0
2023,Agosto,Tete,Mutarara,48978.0
2023,Agosto,Tete,Mágoe,27027.0
2023,Agosto,Tete,Tsangano,34003.0
2023,Agosto,Tete,Zumbo,8234.0
2023,Agosto,Zambézia,Alto Molócuè,110477.0
2023,Agosto,Zambézia,Chinde,16888.0
2023,Agosto,Zambézia,Cidade de Quelimane,382956.0
2023,Agosto,Zambézia,Derre,8958.0
2023,Agosto,Zambézia,Gilé,66111.0
2023,Agosto,Zambézia,Gurúè,152563.0
2023,Agosto,Zambézia,Ile,59413.0
2023,Agosto,Zambézia,Inhassunge,19792.0
2023,Agosto,Zambézia,Luabo,11079.0
2023,Agosto,Zambézia,Lugela,41242.0
2023,Agosto,Zambézia,Maganja da Costa,64466.0
2023,Agosto,Zambézia,Milange,159424.0
2023,Agosto,Zambézia,Mocuba,224445.0
2023,Agosto,Zambézia,Mocubela,17117.0
2023,Agosto,Zambézia,Molumbo,61937.0
2023,Agosto,Zambézia,Mopeia,57417.0
2023,Agosto,Zambézia,Morrumbala,88691.0
2023,Agosto,Zambézia,Mulevala,43277.0
2023,Agosto,Zambézia,Namacurra,61402.0
2023,Agosto,Zambézia,Namarroi,36495.0
2023,Agosto,Zambézia,Nicoadala,106076.0
2023,Agosto,Zambézia,Pebane,62939.0
2023,Dezembro,Cabo Delgado,Ancuabe,62644.0
2023,Dezembro,Cabo Delgado,Balama,45809.0
2023,Dezembro,Cabo Delgado,Chiúre,83078.0
2023,Dezembro,Cabo Delgado,Cidade de Pemba,289536.0
2023,Dezembro,Cabo Delgado,Ibo,7994.0
2023,Dezembro,Cabo Delgado,Macomia,31367.0
2023,Dezembro,Cabo Delgado,Mecufi,19532.0
2023,Dezembro,Cabo Delgado,Meluco,13864.0
2023,Dezembro,Cabo Delgado,Mocimboa da Praia,62524.0
2023,Dezembro,Cabo Delgado,Montepuez,151963.0
2023,Dezembro,Cabo Delgado,Mueda,105749.0
2023,Dezembro,Cabo Delgado,Muidumbe,14767.0
2023,Dezembro,Cabo Delgado,Namuno,37816.0
2023,Dezembro,Cabo Delgado,Nangade,30398.0
2023,Dezembro,Cabo Delgado,Palma,50802.0
2023,Dezembro,Cabo Delgado,Pemba-Metuge,56576.0
2023,Dezembro,Cabo Delgado,Quissanga,12841.0
2023,Dezembro,Gaza,Bilene-Macia,143332.0
2023,Dezembro,Gaza,Chibuto,118315.0
2023,Dezembro,Gaza,Chicualacuala,10506.0
2023,Dezembro,Gaza,Chigubo,6214.0
2023,Dezembro,Gaza,Chonguene,78569.0
2023,Dezembro,Gaza,Chókwè,129322.0
2023,Dezembro,Gaza,Cidade de Xai-Xai,168020.0
2023,Dezembro,Gaza,Guijá,37386.0
2023,Dezembro,Gaza,Limpopo,83187.0
2023,Dezembro,Gaza,Mabalane,13723.0
2023,Dezembro,Gaza,Manjacaze,87464.0
2023,Dezembro,Gaza,Mapai,14801.0
2023,Dezembro,Gaza,Massangena,5887.0
2023,Dezembro,Gaza,Massingir,11116.0
2023,Dezembro,Inhambane,Cidade de Inhambane,106902.0
2023,Dezembro,Inhambane,Cidade de Maxixe,131272.0
2023,Dezembro,Inhambane,Funhaloro,15349.0
2023,Dezembro,Inhambane,Govuro,29310.0
2023,Dezembro,Inhambane,Homoine,50576.0
2023,Dezembro,Inhambane,Inharrime,72049.0
2023,Dezembro,Inhambane,Inhassoro,49081.0
2023,Dezembro,Inhambane,Jangamo,64755.0
2023,Dezembro,Inhambane,Mabote,18180.0
2023,Dezembro,Inhambane,Massinga,140269.0
2023,Dezembro,Inhambane,Morrumbene,64686.0
2023,Dezembro,Inhambane,Panda,24886.0
2023,Dezembro,Inhambane,Vilankulo,120764.0
2023,Dezembro,Inhambane,Zavala (Quissico),96302.0
2023,Dezembro,Manica,Bárue,111353.0
2023,Dezembro,Manica,Cidade de Chimoio,457545.0
2023,Dezembro,Manica,Gondola,42052.0
2023,Dezembro,Manica,Guro,48572.0
2023,Dezembro,Manica,Macate,21814.0
2023,Dezembro,Manica,Machaze,25779.0
2023,Dezembro,Manica,Macossa,16125.0
2023,Dezembro,Manica,Manica,158172.0
2023,Dezembro,Manica,Mossurize,31395.0
2023,Dezembro,Manica,Sussundenga,86637.0
2023,Dezembro,Manica,Tambara,21640.0
2023,Dezembro,Manica,Vanduzi,74925.0
2023,Dezembro,Nampula,Angoche,327024.0
2023,Dezembro,Nampula,Cidade de Nacala-Porto,413307.0
2023,Dezembro,Nampula,Cidade de Nampula,1224569.0
2023,Dezembro,Nampula,Ilha de Moçambique,58614.0
2023,Dezembro,Nampula,Lalaua,18029.0
2023,Dezembro,Nampula,Larde,4244.0
2023,Dezembro,Nampula,Liupo,2913.0
2023,Dezembro,Nampula,Malema,71260.0
2023,Dezembro,Nampula,Meconta (Namialo),260600.0
2023,Dezembro,Nampula,Mecuburi,45747.0
2023,Dezembro,Nampula,Memba,76587.0
2023,Dezembro,Nampula,Mogincual,68722.0
2023,Dezembro,Nampula,Mogovolas,96744.0
2023,Dezembro,Nampula,Moma,157684.0
2023,Dezembro,Nampula,Monapo,137860.0
2023,Dezembro,Nampula,Mossuril,71459.0
2023,Dezembro,Nampula,Muecate,35139.0
2023,Dezembro,Nampula,Murrupula,63625.0
2023,Dezembro,Nampula,Nacala-Velha,39931.0
2023,Dezembro,Nampula,Nacaroa,43989.0
2023,Dezembro,Nampula,Namapa-Erati,78083.0
2023,Dezembro,Nampula,Rapale-Nampula,75027.0
2023,Dezembro,Nampula,Ribaué,97137.0
2023,Dezembro,Niassa,Chimbunhila,18597.0
2023,Dezembro,Niassa,Cidade de Lichinga,241959.0
2023,Dezembro,Niassa,Cuamba,156894.0
2023,Dezembro,Niassa,Lago,39942.0
2023,Dezembro,Niassa,Mandimba,91017.0
2023,Dezembro,Niassa,Manjune,14494.0
2023,Dezembro,Niassa,Marrupa,34456.0
2023,Dezembro,Niassa,Mavago,10894.0
2023,Dezembro,Niassa,Maúa,26817.0
2023,Dezembro,Niassa,Mecanhelas,61828.0
2023,Dezembro,Niassa,Mecula,7427.0
2023,Dezembro,Niassa,Metarica,24676.0
2023,Dezembro,Niassa,Muembe,16102.0
2023,Dezembro,Niassa,Nipepe,17801.0
2023,Dezembro,Niassa,N´gauma,15165.0
2023,Dezembro,Niassa,Sanga,36814.0
2023,Dezembro,Província de Maputo,Boane,286627.0
2023,Dezembro,Província de Maputo,Cidade da Matola,1356619.0
2023,Dezembro,Província de Maputo,Cidade de Maputo,1555712.0
2023,Dezembro,Província de Maputo,Magude,36529.0
2023,Dezembro,Província de Maputo,Manhiça,178591.0
2023,Dezembro,Província de Maputo,Marracuene,317033.0
2023,Dezembro,Província de Maputo,Matutuíne,46447.0
2023,Dezembro,Província de Maputo,Moamba,112065.0
2023,Dezembro,Província de Maputo,Namaacha,40434.0
2023,Dezembro,Sofala,Buzi,57183.0
2023,Dezembro,Sofala,Caia,90222.0
2023,Dezembro,Sofala,Chemba,27315.0
2023,Dezembro,Sofala,Cheringoma,26470.0
2023,Dezembro,Sofala,Chibabava,30494.0
2023,Dezembro,Sofala,Cidade da Beira,698339.0
2023,Dezembro,Sofala,Dondo,174772.0
2023,Dezembro,Sofala,Gorongoza,82577.0
2023,Dezembro,Sofala,Machanga,15491.0
2023,Dezembro,Sofala,Maringue,51917.0
2023,Dezembro,Sofala,Marromeu,72648.0
2023,Dezembro,Sofala,Muanza,15881.0
2023,Dezembro,Sofala,Nhamatanda,155271.0
2023,Dezembro,Tete,Angónia,94916.0
2023,Dezembro,Tete,Cahora-Bassa,77367.0
2023,Dezembro,Tete,Changara,65409.0
2023,Dezembro,Tete,Chifunde,15493.0
2023,Dezembro,Tete,Chiuta,21214.0
2023,Dezembro,Tete,Cidade de Tete,413069.0
2023,Dezembro,Tete,Doa,19358.0
2023,Dezembro,Tete,Macanga,41780.0
2023,Dezembro,Tete,Marara,41241.0
2023,Dezembro,Tete,Maravia,7411.0
2023,Dezembro,Tete,Moatize,159839.0
2023,Dezembro,Tete,Mutarara,49041.0
2023,Dezembro,Tete,Mágoe,28216.0
2023,Dezembro,Tete,Tsangano,39827.0
2023,Dezembro,Tete,Zumbo,7862.0
2023,Dezembro,Zambézia,Alto Molócuè,118197.0
2023,Dezembro,Zambézia,Chinde,16631.0
2023,Dezembro,Zambézia,Cidade de Quelimane,377837.0
2023,Dezembro,Zambézia,Derre,9030.0
2023,Dezembro,Zambézia,Gilé,71340.0
2023,Dezembro,Zambézia,Gurúè,159177.0
2023,Dezembro,Zambézia,Ile,65803.0
2023,Dezembro,Zambézia,Inhassunge,21257.0
2023,Dezembro,Zambézia,Luabo,10821.0
2023,Dezembro,Zambézia,Lugela,47296.0
2023,Dezembro,Zambézia,Maganja da Costa,69659.0
2023,Dezembro,Zambézia,Milange,169633.0
2023,Dezembro,Zambézia,Mocuba,240267.0
2023,Dezembro,Zambézia,Mocubela,17530.0
2023,Dezembro,Zambézia,Molumbo,57667.0
2023,Dezembro,Zambézia,Mopeia,59358.0
2023,Dezembro,Zambézia,Morrumbala,97955.0
2023,Dezembro,Zambézia,Mulevala,46184.0
2023,Dezembro,Zambézia,Namacurra,63368.0
2023,Dezembro,Zambézia,Namarroi,38177.0
2023,Dezembro,Zambézia,Nicoadala,109155.0
2023,Dezembro,Zambézia,Pebane,71808.0
2023,Fevereiro,Cabo Delgado,Ancuabe,43156.0
2023,Fevereiro,Cabo Delgado,Balama,34505.0
2023,Fevereiro,Cabo Delgado,Chiúre,59872.0
2023,Fevereiro,Cabo Delgado,Cidade de Pemba,280504.0
2023,Fevereiro,Cabo Delgado,Ibo,4073.0
2023,Fevereiro,Cabo Delgado,Macomia,19101.0
2023,Fevereiro,Cabo Delgado,Mecufi,14545.0
2023,Fevereiro,Cabo Delgado,Meluco,9092.0
2023,Fevereiro,Cabo Delgado,Mocimboa da Praia,34121.0
2023,Fevereiro,Cabo Delgado,Montepuez,113741.0
2023,Fevereiro,Cabo Delgado,Mueda,77435.0
2023,Fevereiro,Cabo Delgado,Muidumbe,8498.0
2023,Fevereiro,Cabo Delgado,Namuno,22901.0
2023,Fevereiro,Cabo Delgado,Nangade,15638.0
2023,Fevereiro,Cabo Delgado,Palma,32930.0
2023,Fevereiro,Cabo Delgado,Pemba-Metuge,24279.0
2023,Fevereiro,Cabo Delgado,Quissanga,4550.0
2023,Fevereiro,Gaza,Bilene-Macia,133057.0
2023,Fevereiro,Gaza,Chibuto,106966.0
2023,Fevereiro,Gaza,Chicualacuala,8460.0
2023,Fevereiro,Gaza,Chigubo,4271.0
2023,Fevereiro,Gaza,Chonguene,73709.0
2023,Fevereiro,Gaza,Chókwè,117878.0
2023,Fevereiro,Gaza,Cidade de Xai-Xai,158398.0
2023,Fevereiro,Gaza,Guijá,33214.0
2023,Fevereiro,Gaza,Limpopo,78896.0
2023,Fevereiro,Gaza,Mabalane,12339.0
2023,Fevereiro,Gaza,Manjacaze,81901.0
2023,Fevereiro,Gaza,Mapai,11297.0
2023,Fevereiro,Gaza,Massangena,4501.0
2023,Fevereiro,Gaza,Massingir,8827.0
2023,Fevereiro,Inhambane,Cidade de Inhambane,91290.0
2023,Fevereiro,Inhambane,Cidade de Maxixe,123065.0
2023,Fevereiro,Inhambane,Funhaloro,12648.0
2023,Fevereiro,Inhambane,Govuro,23573.0
2023,Fevereiro,Inhambane,Homoine,45285.0
2023,Fevereiro,Inhambane,Inharrime,69845.0
2023,Fevereiro,Inhambane,Inhassoro,43357.0
2023,Fevereiro,Inhambane,Jangamo,62139.0
2023,Fevereiro,Inhambane,Mabote,14881.0
2023,Fevereiro,Inhambane,Massinga,133446.0
2023,Fevereiro,Inhambane,Morrumbene,60400.0
2023,Fevereiro,Inhambane,Panda,23102.0
2023,Fevereiro,Inhambane,Vilankulo,110876.0
2023,Fevereiro,Inhambane,Zavala (Quissico),88846.0
2023,Fevereiro,Manica,Bárue,72278.0
2023,Fevereiro,Manica,Cidade de Chimoio,387600.0
2023,Fevereiro,Manica,Gondola,16328.0
2023,Fevereiro,Manica,Guro,33245.0
2023,Fevereiro,Manica,Macate,14000.0
2023,Fevereiro,Manica,Machaze,18803.0
2023,Fevereiro,Manica,Macossa,11411.0
2023,Fevereiro,Manica,Manica,113613.0
2023,Fevereiro,Manica,Mossurize,20105.0
2023,Fevereiro,Manica,Sussundenga,54346.0
2023,Fevereiro,Manica,Tambara,13144.0
2023,Fevereiro,Manica,Vanduzi,50125.0
2023,Fevereiro,Nampula,Angoche,102586.0
2023,Fevereiro,Nampula,Cidade de Nacala-Porto,283919.0
2023,Fevereiro,Nampula,Cidade de Nampula,896119.0
2023,Fevereiro,Nampula,Ilha de Moçambique,39353.0
2023,Fevereiro,Nampula,Lalaua,11877.0
2023,Fevereiro,Nampula,Larde,1808.0
2023,Fevereiro,Nampula,Liupo,2338.0
2023,Fevereiro,Nampula,Malema,49086.0
2023,Fevereiro,Nampula,Meconta (Namialo),100508.0
2023,Fevereiro,Nampula,Mecuburi,31952.0
2023,Fevereiro,Nampula,Memba,40348.0
2023,Fevereiro,Nampula,Mogincual,32682.0
2023,Fevereiro,Nampula,Mogovolas,51115.0
2023,Fevereiro,Nampula,Moma,94879.0
2023,Fevereiro,Nampula,Monapo,71604.0
2023,Fevereiro,Nampula,Mossuril,29922.0
2023,Fevereiro,Nampula,Muecate,17346.0
2023,Fevereiro,Nampula,Murrupula,36228.0
2023,Fevereiro,Nampula,Nacala-Velha,26369.0
2023,Fevereiro,Nampula,Nacaroa,24128.0
2023,Fevereiro,Nampula,Namapa-Erati,49463.0
2023,Fevereiro,Nampula,Rapale-Nampula,43071.0
2023,Fevereiro,Nampula,Ribaué,61241.0
2023,Fevereiro,Niassa,Chimbunhila,10102.0
2023,Fevereiro,Niassa,Cidade de Lichinga,178589.0
2023,Fevereiro,Niassa,Cuamba,94983.0
2023,Fevereiro,Niassa,Lago,25058.0
2023,Fevereiro,Niassa,Mandimba,36768.0
2023,Fevereiro,Niassa,Manjune,10288.0
