Year,Month,Province,District,Transaction_Type,Volume,Value
2025,Janeiro,Província de Maputo,Cidade de Maputo,Depósitos,6501765.0,7810913383.76
2025,Fevereiro,Província de Maputo,Cidade de Maputo,Depósitos,6681421.0,8312249340.12
2025,Março,Província de Maputo,Cidade de Maputo,Depósitos,8555808.0,12419584572.52
2025,Abril,Província de Maputo,Cidade de Maputo,Depósitos,8352147.0,12040150253.54
2025,Maio,Província de Maputo,Cidade de Maputo,Depósitos,9509914.0,13032349799.68
2025,Junho,Província de Maputo,Cidade de Maputo,Depósitos,9175857.0,11961035868.6
2025,Julho,Província de Maputo,Cidade de Maputo,Depósitos,9794612.0,13306011852.7
2025,Agosto,Província de Maputo,Cidade de Maputo,Depósitos,9633093.0,12884788685.18
2025,Setembro,Província de Maputo,Cidade de Maputo,Depósitos,8295083.0,11384092926.99
2025,Outubro,Província de Maputo,Cidade de Maputo,Depósitos,9232139.0,12550761154.1
2025,Novembro,Província de Maputo,Cidade de Maputo,Depósitos,8964962.0,12548936165.45
2025,Dezembro,Província de Maputo,Cidade de Maputo,Depósitos,9686830.0,15254394045.35
2025,Janeiro,Província de Maputo,Cidade da Matola,Depósitos,5961015.0,5848624501.51
2025,Fevereiro,Província de Maputo,Cidade da Matola,Depósitos,6693701.0,7286871724.64
2025,Março,Província de Maputo,Cidade da Matola,Depósitos,7321668.0,7328956527.87
2025,Abril,Província de Maputo,Cidade da Matola,Depósitos,6998636.0,6938202691.62
2025,Maio,Província de Maputo,Cidade da Matola,Depósitos,7522270.0,7635115580.99
2025,Junho,Província de Maputo,Cidade da Matola,Depósitos,7318277.0,7330489798.190001
2025,Julho,Província de Maputo,Cidade da Matola,Depósitos,7601139.0,7881084813.99
2025,Agosto,Província de Maputo,Cidade da Matola,Depósitos,7531638.0,7994202101.49
2025,Setembro,Província de Maputo,Cidade da Matola,Depósitos,7293426.0,7783051368.74
2025,Outubro,Província de Maputo,Cidade da Matola,Depósitos,3449093.0,4332163705.5
2025,Novembro,Província de Maputo,Cidade da Matola,Depósitos,7828992.0,8154091713.33
2025,Dezembro,Província de Maputo,Cidade da Matola,Depósitos,8218241.0,9531941075.83
2025,Janeiro,Província de Maputo,Boane,Depósitos,1078593.0,1090792661.97
2025,Fevereiro,Província de Maputo,Boane,Depósitos,1174711.0,1260841449.7
2025,Março,Província de Maputo,Boane,Depósitos,1338395.0,1390920621.4299998
2025,Abril,Província de Maputo,Boane,Depósitos,1269563.0,1393316285.99
2025,Maio,Província de Maputo,Boane,Depósitos,1353183.0,1428386658.92
2025,Junho,Província de Maputo,Boane,Depósitos,1315991.0,1337652926.1399999
2025,Julho,Província de Maputo,Boane,Depósitos,1369138.0,1437444236.8600001
2025,Agosto,Província de Maputo,Boane,Depósitos,1374700.0,1406404902.38
2025,Setembro,Província de Maputo,Boane,Depósitos,1338937.0,1405644895.03
2025,Outubro,Província de Maputo,Boane,Depósitos,1583702.0,1672000100.16
2025,Novembro,Província de Maputo,Boane,Depósitos,1633630.0,1686737442.14
2025,Dezembro,Província de Maputo,Boane,Depósitos,1791130.0,2106942098.59
2025,Janeiro,Província de Maputo,Magude,Depósitos,101461.0,83993064.68
2025,Fevereiro,Província de Maputo,Magude,Depósitos,104980.0,89052850.61
2025,Março,Província de Maputo,Magude,Depósitos,126392.0,97123119.72
2025,Abril,Província de Maputo,Magude,Depósitos,124400.0,102720574.92
2025,Maio,Província de Maputo,Magude,Depósitos,122954.0,94657022.42
2025,Junho,Província de Maputo,Magude,Depósitos,123157.0,94699778.15
2025,Julho,Província de Maputo,Magude,Depósitos,129902.0,104759083.08
2025,Agosto,Província de Maputo,Magude,Depósitos,126748.0,96812042.16
2025,Setembro,Província de Maputo,Magude,Depósitos,127917.0,107088554.62
2025,Outubro,Província de Maputo,Magude,Depósitos,145332.0,126333398.73
2025,Novembro,Província de Maputo,Magude,Depósitos,144769.0,122466985.47
2025,Dezembro,Província de Maputo,Magude,Depósitos,149134.0,148388293.56
2025,Janeiro,Província de Maputo,Manhiça,Depósitos,554778.0,347222582.41999996
2025,Fevereiro,Província de Maputo,Manhiça,Depósitos,550217.0,377347487.02
2025,Março,Província de Maputo,Manhiça,Depósitos,625158.0,418323414.07
2025,Abril,Província de Maputo,Manhiça,Depósitos,628806.0,437060354.8
2025,Maio,Província de Maputo,Manhiça,Depósitos,690220.0,502845950.44
2025,Junho,Província de Maputo,Manhiça,Depósitos,672528.0,525868931.34000003
2025,Julho,Província de Maputo,Manhiça,Depósitos,713353.0,567724753.86
2025,Agosto,Província de Maputo,Manhiça,Depósitos,728308.0,586123085.26
2025,Setembro,Província de Maputo,Manhiça,Depósitos,684191.0,584512574.3199999
2025,Outubro,Província de Maputo,Manhiça,Depósitos,744543.0,623795581.27
2025,Novembro,Província de Maputo,Manhiça,Depósitos,754409.0,621037769.14
2025,Dezembro,Província de Maputo,Manhiça,Depósitos,831827.0,767799894.29
2025,Janeiro,Província de Maputo,Marracuene,Depósitos,1490592.0,2059475405.79
2025,Fevereiro,Província de Maputo,Marracuene,Depósitos,1550040.0,2360828692.1400003
2025,Março,Província de Maputo,Marracuene,Depósitos,1723342.0,2542699868.05
2025,Abril,Província de Maputo,Marracuene,Depósitos,1615182.0,1989995392.88
2025,Maio,Província de Maputo,Marracuene,Depósitos,1640433.0,1679195063.24
2025,Junho,Província de Maputo,Marracuene,Depósitos,1613506.0,1636356183.02
2025,Julho,Província de Maputo,Marracuene,Depósitos,1674858.0,1671977326.8
2025,Agosto,Província de Maputo,Marracuene,Depósitos,1701888.0,1728421627.81
2025,Setembro,Província de Maputo,Marracuene,Depósitos,1784511.0,1960349921.41
2025,Outubro,Província de Maputo,Marracuene,Depósitos,1965979.0,2127526171.65
2025,Novembro,Província de Maputo,Marracuene,Depósitos,1955241.0,2134581801.35
2025,Dezembro,Província de Maputo,Marracuene,Depósitos,2025677.0,2470994785.75
2025,Janeiro,Província de Maputo,Matutuíne,Depósitos,194378.0,176722056.48000002
2025,Fevereiro,Província de Maputo,Matutuíne,Depósitos,190977.0,170147486.56
2025,Março,Província de Maputo,Matutuíne,Depósitos,210794.0,180016213.73000002
2025,Abril,Província de Maputo,Matutuíne,Depósitos,199339.0,171038771.4
2025,Maio,Província de Maputo,Matutuíne,Depósitos,199059.0,164916517.26999998
2025,Junho,Província de Maputo,Matutuíne,Depósitos,193503.0,159893658.76
2025,Julho,Província de Maputo,Matutuíne,Depósitos,206359.0,180972795.16
2025,Agosto,Província de Maputo,Matutuíne,Depósitos,209473.0,179338447.35
2025,Setembro,Província de Maputo,Matutuíne,Depósitos,217649.0,197836319.44
2025,Outubro,Província de Maputo,Matutuíne,Depósitos,251247.0,246125672.08
2025,Novembro,Província de Maputo,Matutuíne,Depósitos,270834.0,288437144.33000004
2025,Dezembro,Província de Maputo,Matutuíne,Depósitos,306211.0,394412436.63
2025,Janeiro,Província de Maputo,Namaacha,Depósitos,91122.0,93399978.8
2025,Fevereiro,Província de Maputo,Namaacha,Depósitos,94200.0,117909635.97999999
2025,Março,Província de Maputo,Namaacha,Depósitos,108336.0,128224668.72999999
2025,Abril,Província de Maputo,Namaacha,Depósitos,104303.0,125505585.1
2025,Maio,Província de Maputo,Namaacha,Depósitos,111358.0,142467316.11
2025,Junho,Província de Maputo,Namaacha,Depósitos,115266.0,130869121.61
2025,Julho,Província de Maputo,Namaacha,Depósitos,128488.0,142713310.18
2025,Agosto,Província de Maputo,Namaacha,Depósitos,128531.0,143222745.45
2025,Setembro,Província de Maputo,Namaacha,Depósitos,123102.0,142873259.45
2025,Outubro,Província de Maputo,Namaacha,Depósitos,137761.0,156579995.03
2025,Novembro,Província de Maputo,Namaacha,Depósitos,129061.0,154383808.84
2025,Dezembro,Província de Maputo,Namaacha,Depósitos,136430.0,157963105.76
2025,Janeiro,Província de Maputo,Moamba,Depósitos,385071.0,679964426.48
2025,Fevereiro,Província de Maputo,Moamba,Depósitos,420441.0,881516161.23
2025,Março,Província de Maputo,Moamba,Depósitos,490604.0,1127341827.99
2025,Abril,Província de Maputo,Moamba,Depósitos,478430.0,1066580153.5699999
2025,Maio,Província de Maputo,Moamba,Depósitos,487454.0,794847655.25
2025,Junho,Província de Maputo,Moamba,Depósitos,470954.0,682866129.88
2025,Julho,Província de Maputo,Moamba,Depósitos,234625.0,508076604.18
2025,Agosto,Província de Maputo,Moamba,Depósitos,505574.0,814831305.97
2025,Setembro,Província de Maputo,Moamba,Depósitos,506807.0,749305193.49
2025,Outubro,Província de Maputo,Moamba,Depósitos,565101.0,772495649.85
2025,Novembro,Província de Maputo,Moamba,Depósitos,552086.0,804175083.9300001
2025,Dezembro,Província de Maputo,Moamba,Depósitos,582373.0,873763671.35
2025,Janeiro,Gaza,Cidade de Xai-Xai,Depósitos,844894.0,709035519.1800001
2025,Fevereiro,Gaza,Cidade de Xai-Xai,Depósitos,852948.0,784395267.27
2025,Março,Gaza,Cidade de Xai-Xai,Depósitos,959260.0,1042369909.89
2025,Abril,Gaza,Cidade de Xai-Xai,Depósitos,938036.0,1123133305.62
2025,Maio,Gaza,Cidade de Xai-Xai,Depósitos,1055239.0,871411589.55
2025,Junho,Gaza,Cidade de Xai-Xai,Depósitos,1013802.0,826370849.0
2025,Julho,Gaza,Cidade de Xai-Xai,Depósitos,1072811.0,894394144.24
2025,Agosto,Gaza,Cidade de Xai-Xai,Depósitos,1056059.0,841746993.48
2025,Setembro,Gaza,Cidade de Xai-Xai,Depósitos,940342.0,784111788.66
2025,Outubro,Gaza,Cidade de Xai-Xai,Depósitos,1038373.0,873899601.05
2025,Novembro,Gaza,Cidade de Xai-Xai,Depósitos,1031527.0,875986818.6
2025,Dezembro,Gaza,Cidade de Xai-Xai,Depósitos,1103534.0,1114834196.49
2025,Janeiro,Gaza,Bilene-Macia,Depósitos,490608.0,396355000.91999996
2025,Fevereiro,Gaza,Bilene-Macia,Depósitos,475556.0,414573517.61
2025,Março,Gaza,Bilene-Macia,Depósitos,549400.0,494792986.75
2025,Abril,Gaza,Bilene-Macia,Depósitos,545374.0,501227096.78
2025,Maio,Gaza,Bilene-Macia,Depósitos,575674.0,498007983.55
2025,Junho,Gaza,Bilene-Macia,Depósitos,579114.0,504210033.63
2025,Julho,Gaza,Bilene-Macia,Depósitos,615906.0,535065965.96
2025,Agosto,Gaza,Bilene-Macia,Depósitos,613134.0,565297942.75
2025,Setembro,Gaza,Bilene-Macia,Depósitos,587908.0,539763766.61
2025,Outubro,Gaza,Bilene-Macia,Depósitos,649083.0,648609955.06
2025,Novembro,Gaza,Bilene-Macia,Depósitos,639175.0,620881314.06
2025,Dezembro,Gaza,Bilene-Macia,Depósitos,707389.0,800566044.64
2025,Janeiro,Gaza,Chibuto,Depósitos,374610.0,252680646.44
2025,Fevereiro,Gaza,Chibuto,Depósitos,362150.0,267288820.73
2025,Março,Gaza,Chibuto,Depósitos,405003.0,307766445.87
2025,Abril,Gaza,Chibuto,Depósitos,417818.0,290999121.06
2025,Maio,Gaza,Chibuto,Depósitos,460965.0,318215090.66999996
2025,Junho,Gaza,Chibuto,Depósitos,456788.0,324851484.90999997
2025,Julho,Gaza,Chibuto,Depósitos,478340.0,340697720.11
2025,Agosto,Gaza,Chibuto,Depósitos,489602.0,367836525.82
2025,Setembro,Gaza,Chibuto,Depósitos,472323.0,326554767.82
2025,Outubro,Gaza,Chibuto,Depósitos,535829.0,409821743.15999997
2025,Novembro,Gaza,Chibuto,Depósitos,488743.0,361718988.14
2025,Dezembro,Gaza,Chibuto,Depósitos,570584.0,620379347.19
2025,Janeiro,Gaza,Chicualacuala,Depósitos,55351.0,39291862.85
2025,Fevereiro,Gaza,Chicualacuala,Depósitos,56463.0,40115470.17
2025,Março,Gaza,Chicualacuala,Depósitos,68483.0,50268814.3
2025,Abril,Gaza,Chicualacuala,Depósitos,65927.0,44377438.7
2025,Maio,Gaza,Chicualacuala,Depósitos,70228.0,48297301.22
2025,Junho,Gaza,Chicualacuala,Depósitos,69413.0,47131770.25
2025,Julho,Gaza,Chicualacuala,Depósitos,74117.0,53254717.63
2025,Agosto,Gaza,Chicualacuala,Depósitos,67806.0,43408083.94
2025,Setembro,Gaza,Chicualacuala,Depósitos,64623.0,40801321.76
2025,Outubro,Gaza,Chicualacuala,Depósitos,73697.0,49727706.34
2025,Novembro,Gaza,Chicualacuala,Depósitos,72608.0,52374568.52
2025,Dezembro,Gaza,Chicualacuala,Depósitos,77257.0,67098113.93
2025,Janeiro,Gaza,Chigubo,Depósitos,18484.0,16080269.0
2025,Fevereiro,Gaza,Chigubo,Depósitos,20272.0,20175844.13
2025,Março,Gaza,Chigubo,Depósitos,27030.0,25234154.17
2025,Abril,Gaza,Chigubo,Depósitos,26445.0,22591853.61
2025,Maio,Gaza,Chigubo,Depósitos,26119.0,19042233.09
2025,Junho,Gaza,Chigubo,Depósitos,27352.0,20026115.5
2025,Julho,Gaza,Chigubo,Depósitos,29463.0,21023410.86
2025,Agosto,Gaza,Chigubo,Depósitos,62613.0,43158418.21
2025,Setembro,Gaza,Chigubo,Depósitos,56015.0,41368282.54
2025,Outubro,Gaza,Chigubo,Depósitos,82465.0,61077208.96
2025,Novembro,Gaza,Chigubo,Depósitos,77163.0,57142996.52
2025,Dezembro,Gaza,Chigubo,Depósitos,81589.0,70678048.22
2025,Janeiro,Gaza,Chókwè,Depósitos,594988.0,388002973.33000004
2025,Fevereiro,Gaza,Chókwè,Depósitos,564908.0,414679453.85
2025,Março,Gaza,Chókwè,Depósitos,644512.0,447366740.21
2025,Abril,Gaza,Chókwè,Depósitos,654837.0,441992358.34
2025,Maio,Gaza,Chókwè,Depósitos,715146.0,480630498.52
2025,Junho,Gaza,Chókwè,Depósitos,721745.0,486221995.36
2025,Julho,Gaza,Chókwè,Depósitos,742681.0,508222174.21
2025,Agosto,Gaza,Chókwè,Depósitos,731016.0,486939128.17
2025,Setembro,Gaza,Chókwè,Depósitos,684595.0,477180698.01
2025,Outubro,Gaza,Chókwè,Depósitos,746624.0,524493140.68
2025,Novembro,Gaza,Chókwè,Depósitos,735127.0,508359809.31
2025,Dezembro,Gaza,Chókwè,Depósitos,799167.0,639695198.74
2025,Janeiro,Gaza,Guijá,Depósitos,114831.0,72016179.22999999
2025,Fevereiro,Gaza,Guijá,Depósitos,118141.0,85016811.07
2025,Março,Gaza,Guijá,Depósitos,139881.0,93988438.47999999
2025,Abril,Gaza,Guijá,Depósitos,146368.0,98702202.74000001
2025,Maio,Gaza,Guijá,Depósitos,157622.0,103389860.74000001
2025,Junho,Gaza,Guijá,Depósitos,154977.0,102032173.18
2025,Julho,Gaza,Guijá,Depósitos,161364.0,110529872.48
2025,Agosto,Gaza,Guijá,Depósitos,163587.0,104072494.95
2025,Setembro,Gaza,Guijá,Depósitos,164127.0,104801482.82
2025,Outubro,Gaza,Guijá,Depósitos,185408.0,121423614.73
2025,Novembro,Gaza,Guijá,Depósitos,181116.0,113010223.22
2025,Dezembro,Gaza,Guijá,Depósitos,199587.0,151937964.49
2025,Janeiro,Gaza,Mabalane,Depósitos,60575.0,38158346.0
2025,Fevereiro,Gaza,Mabalane,Depósitos,64839.0,47510293.1
2025,Março,Gaza,Mabalane,Depósitos,74738.0,54360527.69
2025,Abril,Gaza,Mabalane,Depósitos,74090.0,54005044.72
2025,Maio,Gaza,Mabalane,Depósitos,79527.0,54952243.74
2025,Junho,Gaza,Mabalane,Depósitos,78878.0,51989346.51
2025,Julho,Gaza,Mabalane,Depósitos,85215.0,60274400.08
2025,Agosto,Gaza,Mabalane,Depósitos,83164.0,50581177.26
2025,Setembro,Gaza,Mabalane,Depósitos,81077.0,53617322.14
2025,Outubro,Gaza,Mabalane,Depósitos,92069.0,65695754.49
2025,Novembro,Gaza,Mabalane,Depósitos,90651.0,57893838.66
2025,Dezembro,Gaza,Mabalane,Depósitos,94530.0,81221449.79
2025,Janeiro,Gaza,Manjacaze,Depósitos,279680.0,166265284.26
2025,Fevereiro,Gaza,Manjacaze,Depósitos,258734.0,165681507.35
2025,Março,Gaza,Manjacaze,Depósitos,287734.0,179289663.95999998
2025,Abril,Gaza,Manjacaze,Depósitos,283436.0,238447157.95
2025,Maio,Gaza,Manjacaze,Depósitos,293232.0,181179365.15
2025,Junho,Gaza,Manjacaze,Depósitos,293574.0,189818979.95999998
2025,Julho,Gaza,Manjacaze,Depósitos,313166.0,201603800.74
2025,Agosto,Gaza,Manjacaze,Depósitos,308821.0,190283690.23000002
2025,Setembro,Gaza,Manjacaze,Depósitos,300807.0,189216218.49
2025,Outubro,Gaza,Manjacaze,Depósitos,339406.0,213821448.98
2025,Novembro,Gaza,Manjacaze,Depósitos,357016.0,218867039.25
2025,Dezembro,Gaza,Manjacaze,Depósitos,402376.0,296266373.98
2025,Janeiro,Gaza,Massangena,Depósitos,26267.0,21604233.52
2025,Fevereiro,Gaza,Massangena,Depósitos,27147.0,29680573.12
2025,Março,Gaza,Massangena,Depósitos,30438.0,34170713.91
2025,Abril,Gaza,Massangena,Depósitos,35040.0,31421868.06
2025,Maio,Gaza,Massangena,Depósitos,39255.0,35846099.23
2025,Junho,Gaza,Massangena,Depósitos,41674.0,35924629.24
2025,Julho,Gaza,Massangena,Depósitos,44706.0,38589473.74
2025,Agosto,Gaza,Massangena,Depósitos,42720.0,36169421.48
2025,Setembro,Gaza,Massangena,Depósitos,43787.0,38716086.56
2025,Outubro,Gaza,Massangena,Depósitos,48267.0,44962464.72
2025,Novembro,Gaza,Massangena,Depósitos,48356.0,44053312.86
2025,Dezembro,Gaza,Massangena,Depósitos,50682.0,56324864.14
2025,Janeiro,Gaza,Massingir,Depósitos,52201.0,44491237.37
2025,Fevereiro,Gaza,Massingir,Depósitos,54350.0,56548743.07
2025,Março,Gaza,Massingir,Depósitos,59948.0,61912723.86
2025,Abril,Gaza,Massingir,Depósitos,55237.0,55605502.33
2025,Maio,Gaza,Massingir,Depósitos,50961.0,49574457.95
2025,Junho,Gaza,Massingir,Depósitos,50168.0,46374756.42
2025,Julho,Gaza,Massingir,Depósitos,51832.0,46040964.56
2025,Agosto,Gaza,Massingir,Depósitos,51393.0,44037911.38
2025,Setembro,Gaza,Massingir,Depósitos,51065.0,42666534.51
2025,Outubro,Gaza,Massingir,Depósitos,61749.0,55771452.6
2025,Novembro,Gaza,Massingir,Depósitos,60072.0,53916321.39
2025,Dezembro,Gaza,Massingir,Depósitos,64968.0,70274564.03
2025,Janeiro,Gaza,Chonguene,Depósitos,277422.0,193516589.56
2025,Fevereiro,Gaza,Chonguene,Depósitos,277706.0,210983730.76
2025,Março,Gaza,Chonguene,Depósitos,321832.0,247514398.58
2025,Abril,Gaza,Chonguene,Depósitos,308527.0,253385220.05
2025,Maio,Gaza,Chonguene,Depósitos,316737.0,223802708.58
2025,Junho,Gaza,Chonguene,Depósitos,319615.0,234543180.71
2025,Julho,Gaza,Chonguene,Depósitos,322748.0,247597960.07
2025,Agosto,Gaza,Chonguene,Depósitos,330387.0,233718878.94
2025,Setembro,Gaza,Chonguene,Depósitos,342994.0,253583404.67
2025,Outubro,Gaza,Chonguene,Depósitos,401832.0,317683839.02
2025,Novembro,Gaza,Chonguene,Depósitos,379966.0,294058081.95
2025,Dezembro,Gaza,Chonguene,Depósitos,435279.0,391914798.21
2025,Janeiro,Gaza,Mapai,Depósitos,75598.0,43559630.42
2025,Fevereiro,Gaza,Mapai,Depósitos,75014.0,49976077.85
2025,Março,Gaza,Mapai,Depósitos,93359.0,58870743.23
2025,Abril,Gaza,Mapai,Depósitos,91345.0,53031940.6
2025,Maio,Gaza,Mapai,Depósitos,93618.0,55948436.96
2025,Junho,Gaza,Mapai,Depósitos,95207.0,54354819.99
2025,Julho,Gaza,Mapai,Depósitos,104937.0,58918240.97
2025,Agosto,Gaza,Mapai,Depósitos,103154.0,61170385.24
2025,Setembro,Gaza,Mapai,Depósitos,101821.0,54967708.65
2025,Outubro,Gaza,Mapai,Depósitos,116133.0,72101642.74000001
2025,Novembro,Gaza,Mapai,Depósitos,114976.0,66302458.86
2025,Dezembro,Gaza,Mapai,Depósitos,125202.0,95010117.47
2025,Janeiro,Gaza,Limpopo,Depósitos,241710.0,120027747.32
2025,Fevereiro,Gaza,Limpopo,Depósitos,218807.0,119386873.31
2025,Março,Gaza,Limpopo,Depósitos,249121.0,156684602.62
2025,Abril,Gaza,Limpopo,Depósitos,240452.0,149808563.56
2025,Maio,Gaza,Limpopo,Depósitos,234056.0,126574118.82
2025,Junho,Gaza,Limpopo,Depósitos,241217.0,135431717.99
2025,Julho,Gaza,Limpopo,Depósitos,251150.0,143856503.49
2025,Agosto,Gaza,Limpopo,Depósitos,245227.0,137559856.17000002
2025,Setembro,Gaza,Limpopo,Depósitos,248516.0,140269611.55
2025,Outubro,Gaza,Limpopo,Depósitos,283142.0,173660807.69
2025,Novembro,Gaza,Limpopo,Depósitos,272960.0,171461517.15
2025,Dezembro,Gaza,Limpopo,Depósitos,315047.0,242156587.47
2025,Janeiro,Inhambane,Cidade de Inhambane,Depósitos,400803.0,298250269.78999996
2025,Fevereiro,Inhambane,Cidade de Inhambane,Depósitos,394240.0,309193545.95
2025,Março,Inhambane,Cidade de Inhambane,Depósitos,439387.0,319327418.36
2025,Abril,Inhambane,Cidade de Inhambane,Depósitos,433390.0,318879004.66999996
2025,Maio,Inhambane,Cidade de Inhambane,Depósitos,472048.0,360795998.21
2025,Junho,Inhambane,Cidade de Inhambane,Depósitos,470941.0,361718281.93
2025,Julho,Inhambane,Cidade de Inhambane,Depósitos,505247.0,378074794.25
2025,Agosto,Inhambane,Cidade de Inhambane,Depósitos,495535.0,345258493.08
2025,Setembro,Inhambane,Cidade de Inhambane,Depósitos,470569.0,354579661.37
2025,Outubro,Inhambane,Cidade de Inhambane,Depósitos,526459.0,408778229.79
2025,Novembro,Inhambane,Cidade de Inhambane,Depósitos,517382.0,402703983.06
2025,Dezembro,Inhambane,Cidade de Inhambane,Depósitos,564860.0,508261432.31
2025,Janeiro,Inhambane,Cidade de Maxixe,Depósitos,555992.0,464798646.57
2025,Fevereiro,Inhambane,Cidade de Maxixe,Depósitos,543525.0,482689760.75
2025,Março,Inhambane,Cidade de Maxixe,Depósitos,612987.0,532835211.07
2025,Abril,Inhambane,Cidade de Maxixe,Depósitos,602604.0,544103916.2
2025,Maio,Inhambane,Cidade de Maxixe,Depósitos,646534.0,573096831.5899999
2025,Junho,Inhambane,Cidade de Maxixe,Depósitos,632444.0,539387531.1600001
2025,Julho,Inhambane,Cidade de Maxixe,Depósitos,671227.0,580717090.62
2025,Agosto,Inhambane,Cidade de Maxixe,Depósitos,669313.0,570428913.02
2025,Setembro,Inhambane,Cidade de Maxixe,Depósitos,633789.0,539695833.79
2025,Outubro,Inhambane,Cidade de Maxixe,Depósitos,701075.0,638556896.6800001
2025,Novembro,Inhambane,Cidade de Maxixe,Depósitos,692448.0,590232046.3399999
2025,Dezembro,Inhambane,Cidade de Maxixe,Depósitos,746302.0,775189040.1
2025,Janeiro,Inhambane,Funhaloro,Depósitos,58926.0,36735159.83
2025,Fevereiro,Inhambane,Funhaloro,Depósitos,55725.0,40254102.59
2025,Março,Inhambane,Funhaloro,Depósitos,64502.0,45106595.78
2025,Abril,Inhambane,Funhaloro,Depósitos,61612.0,43313728.72
2025,Maio,Inhambane,Funhaloro,Depósitos,62298.0,41923217.4
2025,Junho,Inhambane,Funhaloro,Depósitos,61343.0,40046281.98
2025,Julho,Inhambane,Funhaloro,Depósitos,64437.0,40117895.59
2025,Agosto,Inhambane,Funhaloro,Depósitos,66533.0,42606547.32
2025,Setembro,Inhambane,Funhaloro,Depósitos,67997.0,49510912.57
2025,Outubro,Inhambane,Funhaloro,Depósitos,81104.0,56381785.89
2025,Novembro,Inhambane,Funhaloro,Depósitos,83026.0,53193960.64
2025,Dezembro,Inhambane,Funhaloro,Depósitos,95719.0,80927727.15
2025,Janeiro,Inhambane,Govuro,Depósitos,95651.0,64300700.99
2025,Fevereiro,Inhambane,Govuro,Depósitos,95909.0,70676191.42
2025,Março,Inhambane,Govuro,Depósitos,109570.0,80421789.13
2025,Abril,Inhambane,Govuro,Depósitos,107846.0,80013240.25999999
2025,Maio,Inhambane,Govuro,Depósitos,129933.0,96641848.35
2025,Junho,Inhambane,Govuro,Depósitos,129211.0,95986126.48
2025,Julho,Inhambane,Govuro,Depósitos,139619.0,102129733.36
2025,Agosto,Inhambane,Govuro,Depósitos,143083.0,94984893.42
2025,Setembro,Inhambane,Govuro,Depósitos,135007.0,89980053.7
2025,Outubro,Inhambane,Govuro,Depósitos,151152.0,104515989.05
2025,Novembro,Inhambane,Govuro,Depósitos,147969.0,99978525.1
2025,Dezembro,Inhambane,Govuro,Depósitos,164503.0,126963861.79
2025,Janeiro,Inhambane,Homoine,Depósitos,138931.0,80092243.25
2025,Fevereiro,Inhambane,Homoine,Depósitos,131345.0,82303678.0
2025,Março,Inhambane,Homoine,Depósitos,150891.0,98815109.41
2025,Abril,Inhambane,Homoine,Depósitos,149180.0,94585244.78
2025,Maio,Inhambane,Homoine,Depósitos,158409.0,98472432.05
2025,Junho,Inhambane,Homoine,Depósitos,168493.0,111370364.55
2025,Julho,Inhambane,Homoine,Depósitos,179490.0,123024365.76
2025,Agosto,Inhambane,Homoine,Depósitos,180154.0,113587551.52
2025,Setembro,Inhambane,Homoine,Depósitos,174776.0,108676721.38
2025,Outubro,Inhambane,Homoine,Depósitos,198563.0,125024496.83
2025,Novembro,Inhambane,Homoine,Depósitos,192519.0,113739327.58
2025,Dezembro,Inhambane,Homoine,Depósitos,221417.0,162170707.42000002
2025,Janeiro,Inhambane,Inharrime,Depósitos,171652.0,144516027.48000002
2025,Fevereiro,Inhambane,Inharrime,Depósitos,161050.0,145963861.76999998
2025,Março,Inhambane,Inharrime,Depósitos,178564.0,181184450.04000002
2025,Abril,Inhambane,Inharrime,Depósitos,179016.0,199963624.39
2025,Maio,Inhambane,Inharrime,Depósitos,196971.0,178983900.17000002
2025,Junho,Inhambane,Inharrime,Depósitos,197775.0,173053944.23000002
2025,Julho,Inhambane,Inharrime,Depósitos,210607.0,185119176.68
2025,Agosto,Inhambane,Inharrime,Depósitos,206003.0,186395795.07
2025,Setembro,Inhambane,Inharrime,Depósitos,194498.0,180429211.4
2025,Outubro,Inhambane,Inharrime,Depósitos,222400.0,209859518.37
2025,Novembro,Inhambane,Inharrime,Depósitos,218182.0,202564396.13
2025,Dezembro,Inhambane,Inharrime,Depósitos,254393.0,334263934.65
2025,Janeiro,Inhambane,Inhassoro,Depósitos,186606.0,114168986.21
2025,Fevereiro,Inhambane,Inhassoro,Depósitos,193661.0,121911388.98
2025,Março,Inhambane,Inhassoro,Depósitos,230439.0,156361291.32999998
2025,Abril,Inhambane,Inhassoro,Depósitos,223673.0,154867375.23000002
2025,Maio,Inhambane,Inhassoro,Depósitos,233296.0,162620263.16
2025,Junho,Inhambane,Inhassoro,Depósitos,229723.0,156504578.88
2025,Julho,Inhambane,Inhassoro,Depósitos,245813.0,160164769.36
2025,Agosto,Inhambane,Inhassoro,Depósitos,245772.0,150228313.07999998
2025,Setembro,Inhambane,Inhassoro,Depósitos,237971.0,142521367.74
2025,Outubro,Inhambane,Inhassoro,Depósitos,266503.0,176707992.51999998
2025,Novembro,Inhambane,Inhassoro,Depósitos,254339.0,151047969.23000002
2025,Dezembro,Inhambane,Inhassoro,Depósitos,277634.0,199125360.46
2025,Janeiro,Inhambane,Jangamo,Depósitos,119585.0,84137067.35
2025,Fevereiro,Inhambane,Jangamo,Depósitos,109630.0,79796790.36
2025,Março,Inhambane,Jangamo,Depósitos,120076.0,92076007.82
2025,Abril,Inhambane,Jangamo,Depósitos,119593.0,92149627.39
2025,Maio,Inhambane,Jangamo,Depósitos,134848.0,106194660.47999999
