Year,Month,Category,Metric,Sub_Metric,Value
2022,Julho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4295487.0
2022,Janeiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12841889763.330002
2022,Junho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4189287.37
2022,Abril,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4158050.0
2022,Março,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4460372.0
2022,Fevereiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4306314.0
2022,Outubro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4152525.0
2022,Maio,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4310677.0
2023,Fevereiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4090855.0
2023,Abril,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4378091.0
2023,Maio,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4449470.0
2023,Junho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4341881.0
2023,Março,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4571240.0
2023,Setembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,3163321.0021889033
2023,Outubro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,3126355.0
2023,Novembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,2017430.0
2023,Julho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4267095.0
2023,Fevereiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,10922168866.030005
2023,Agosto,POS_Transactions,Volume de transacções efectuadas (pagamentos),,3718722.0
2023,Janeiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12739578261.789995
2023,Julho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12075627928.870005
2023,Março,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12428068907.329998
2023,Janeiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4591282.0
2023,Junho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,11997150773.300003
2023,Agosto,POS_Transactions,Valor de transacções efectuadas (pagamentos),,11390895139.240002
2023,Setembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,9379953689.419989
2023,Outubro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,9398998331.194237
2023,Dezembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,2789067.0
2023,Maio,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12300482391.24
2023,Dezembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12483116847.179993
2023,Novembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,6724234805.460001
2023,Abril,POS_Transactions,Valor de transacções efectuadas (pagamentos),,11843291400.469995
2024,Outubro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14436779183.94999
2024,Junho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,13958842495.42997
2024,Julho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14658302841.369946
2024,Agosto,POS_Transactions,Valor de transacções efectuadas (pagamentos),,15012525058.968296
2024,Novembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,13680625459.239986
2024,Dezembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,17114989344.529991
2024,Fevereiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,3767855.593336653
2024,Janeiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,7312393478.389988
2024,Janeiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,2714148.0
2024,Abril,POS_Transactions,Valor de transacções efectuadas (pagamentos),,9905248300.109982
2024,Setembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14230633051.604984
2024,Março,POS_Transactions,Valor de transacções efectuadas (pagamentos),,10065519471.99998
2024,Julho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4879051.0
2024,Maio,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12537969467.239992
2024,Dezembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5571541.0
2024,Outubro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5006096.0
2024,Setembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4953317.0
2024,Agosto,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5114300.0
2024,Junho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4872444.0
2024,Maio,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4502800.0
2024,Abril,POS_Transactions,Volume de transacções efectuadas (pagamentos),,3979436.0
2024,Novembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4608612.0
2024,Março,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4057493.0
2024,Fevereiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,9835735329.34998
2025,Fevereiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,13369360510.699951
2025,Março,POS_Transactions,Valor de transacções efectuadas (pagamentos),,13937397730.169962
2025,Abril,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14159509687.079952
2025,Maio,POS_Transactions,Valor de transacções efectuadas (pagamentos),,15024215596.25995
2025,Outubro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,16415403571.859947
2025,Julho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,15421991851.50994
2025,Agosto,POS_Transactions,Valor de transacções efectuadas (pagamentos),,15234221361.079935
2025,Setembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14959419010.83995
2025,Janeiro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,12814528219.979973
2025,Junho,POS_Transactions,Valor de transacções efectuadas (pagamentos),,14225189703.529934
2025,Dezembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,7518133.0
2025,Julho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5571244.0
2025,Outubro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5990076.0
2025,Setembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5558840.0
2025,Agosto,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5629926.0
2025,Junho,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5324145.0
2025,Maio,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5576943.0
2025,Abril,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5221089.0
2025,Março,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5242839.0
2025,Fevereiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5202656.0
2025,Janeiro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,4735914.0
2025,Novembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,16445863475.129969
2025,Novembro,POS_Transactions,Volume de transacções efectuadas (pagamentos),,5948426.0
2025,Dezembro,POS_Transactions,Valor de transacções efectuadas (pagamentos),,21114194155.07997
