Year,Month,Category,Metric,Sub_Metric,Value
2021,Janeiro,Internet_Banking,Valor dos pagamentos efectuados,,2472320947.0199995
2021,Agosto,Internet_Banking,Valor das transferências efectuadas,,50441808369.349846
2021,Dezembro,Internet_Banking,Valor dos pagamentos efectuados,,2043474570.9
2021,Novembro,Internet_Banking,Valor dos pagamentos efectuados,,2257546780.7999997
2021,Outubro,Internet_Banking,Valor dos pagamentos efectuados,,2622379957.4400005
2021,Setembro,Internet_Banking,Valor dos pagamentos efectuados,,3253722502.9
2021,Agosto,Internet_Banking,Valor dos pagamentos efectuados,,2761851063.5199995
2021,Novembro,Internet_Banking,Volume dos pagamentos  efectuados,,39500.0
2021,Junho,Internet_Banking,Valor dos pagamentos efectuados,,2764712951.3699994
2021,Abril,Internet_Banking,Valor dos pagamentos efectuados,,2248468385.28
2021,Março,Internet_Banking,Valor dos pagamentos efectuados,,2577721429.6999993
2021,Fevereiro,Internet_Banking,Valor dos pagamentos efectuados,,2286543936.8399997
2021,Julho,Internet_Banking,Valor das transferências efectuadas,,52563951088.393326
2021,Dezembro,Internet_Banking,Valor das transferências efectuadas,,53458407035.25015
2021,Dezembro,Internet_Banking,Volume dos pagamentos  efectuados,,36018.0
2021,Setembro,Internet_Banking,Volume das transferências efectuadas,,764663.0
2021,Março,Internet_Banking,Volume das transferências efectuadas,,789315.0
2021,Maio,Internet_Banking,Valor das transferências efectuadas,,51082410886.46354
2021,Setembro,Internet_Banking,Quantidade de subscritores,,536445.0
2021,Dezembro,Internet_Banking,Quantidade de subscritores,,562840.0
2021,Novembro,Internet_Banking,Quantidade de subscritores,,556533.0
2021,Outubro,Internet_Banking,Quantidade de subscritores,,549456.0
2021,Agosto,Internet_Banking,Quantidade de subscritores,,492998.0
2021,Fevereiro,Internet_Banking,Quantidade de subscritores,,607056.0
2021,Junho,Internet_Banking,Quantidade de subscritores,,482969.0
2021,Maio,Internet_Banking,Quantidade de subscritores,,474114.0
2021,Abril,Internet_Banking,Quantidade de subscritores,,468026.0
2021,Março,Internet_Banking,Quantidade de subscritores,,460195.0
2021,Fevereiro,Internet_Banking,Volume das transferências efectuadas,,764339.0
2021,Julho,Internet_Banking,Quantidade de subscritores,,514607.0
2021,Janeiro,Internet_Banking,Quantidade de subscritores,,606932.0
2021,Janeiro,Internet_Banking,Volume das transferências efectuadas,,774736.0
2021,Abril,Internet_Banking,Valor das transferências efectuadas,,47615727345.93809
2021,Abril,Internet_Banking,Volume das transferências efectuadas,,752950.0
2021,Maio,Internet_Banking,Volume das transferências efectuadas,,750688.0
2021,Junho,Internet_Banking,Volume das transferências efectuadas,,743452.0
2021,Julho,Internet_Banking,Volume das transferências efectuadas,,754971.0
2021,Agosto,Internet_Banking,Volume das transferências efectuadas,,761242.0
2021,Junho,Internet_Banking,Valor das transferências efectuadas,,57816719999.5804
2021,Outubro,Internet_Banking,Volume das transferências efectuadas,,871464.0
2021,Novembro,Internet_Banking,Volume das transferências efectuadas,,857435.0
2021,Janeiro,Internet_Banking,Valor das transferências efectuadas,,43370521071.02446
2021,Fevereiro,Internet_Banking,Valor das transferências efectuadas,,42620282977.8546
2021,Março,Internet_Banking,Valor das transferências efectuadas,,48033790431.22849
2021,Dezembro,Internet_Banking,Volume das transferências efectuadas,,850733.0
2022,Março,Internet_Banking,Volume dos pagamentos  efectuados,,41994.0
2022,Outubro,Internet_Banking,Valor das transferências efectuadas,,82006859985.84114
2022,Novembro,Internet_Banking,Valor das transferências efectuadas,,89712346293.02708
2022,Dezembro,Internet_Banking,Valor das transferências efectuadas,,102913706916.91806
2022,Janeiro,Internet_Banking,Volume dos pagamentos  efectuados,,29557.0
2022,Abril,Internet_Banking,Volume dos pagamentos  efectuados,,32585.0
2022,Setembro,Internet_Banking,Valor das transferências efectuadas,,78629111959.60806
2022,Junho,Internet_Banking,Volume dos pagamentos  efectuados,,65334.0
2022,Julho,Internet_Banking,Volume dos pagamentos  efectuados,,45777.0
2022,Agosto,Internet_Banking,Volume dos pagamentos  efectuados,,38527.0
2022,Outubro,Internet_Banking,Volume dos pagamentos  efectuados,,39543.0
2022,Fevereiro,Internet_Banking,Volume dos pagamentos  efectuados,,36896.0
2022,Abril,Internet_Banking,Valor dos pagamentos efectuados,,1591051437.9700005
2022,Setembro,Internet_Banking,Valor dos pagamentos efectuados,,2367140848.649999
2022,Janeiro,Internet_Banking,Valor dos pagamentos efectuados,,1663985735.2758949
2022,Dezembro,Internet_Banking,Volume dos pagamentos  efectuados,,44486.0
2022,Novembro,Internet_Banking,Volume dos pagamentos  efectuados,,44025.0
2022,Agosto,Internet_Banking,Valor das transferências efectuadas,,79355714204.93678
2022,Novembro,Internet_Banking,Valor dos pagamentos efectuados,,2276845947.21
2022,Julho,Internet_Banking,Valor das transferências efectuadas,,73852342162.48175
2022,Agosto,Internet_Banking,Valor dos pagamentos efectuados,,2102965377.75
2022,Outubro,Internet_Banking,Valor dos pagamentos efectuados,,2181796889.34
2022,Junho,Internet_Banking,Valor dos pagamentos efectuados,,2615943348.7799997
2022,Maio,Internet_Banking,Valor dos pagamentos efectuados,,2102249639.679999
2022,Dezembro,Internet_Banking,Valor dos pagamentos efectuados,,2408718796.7200003
2022,Março,Internet_Banking,Valor dos pagamentos efectuados,,2275190271.02
2022,Fevereiro,Internet_Banking,Valor dos pagamentos efectuados,,2162571987.2778
2022,Maio,Internet_Banking,Volume dos pagamentos  efectuados,,39149.0
2022,Setembro,Internet_Banking,Volume dos pagamentos  efectuados,,39686.0
2022,Julho,Internet_Banking,Valor dos pagamentos efectuados,,2287819308.05
2022,Abril,Internet_Banking,Volume das transferências efectuadas,,1118715.0
2022,Fevereiro,Internet_Banking,Volume das transferências efectuadas,,845451.0
2022,Janeiro,Internet_Banking,Volume das transferências efectuadas,,1269846.0
2022,Dezembro,Internet_Banking,Quantidade de subscritores,,612216.0
2022,Novembro,Internet_Banking,Quantidade de subscritores,,605355.0
2022,Outubro,Internet_Banking,Quantidade de subscritores,,599401.0
2022,Setembro,Internet_Banking,Quantidade de subscritores,,592392.0
2022,Junho,Internet_Banking,Quantidade de subscritores,,569480.0
2022,Julho,Internet_Banking,Quantidade de subscritores,,578056.0
2022,Maio,Internet_Banking,Quantidade de subscritores,,568113.0
2022,Abril,Internet_Banking,Quantidade de subscritores,,599116.0
2022,Março,Internet_Banking,Quantidade de subscritores,,580043.0
2022,Fevereiro,Internet_Banking,Quantidade de subscritores,,574981.0
2022,Junho,Internet_Banking,Valor das transferências efectuadas,,72589710901.802
2022,Agosto,Internet_Banking,Quantidade de subscritores,,574079.0
2022,Maio,Internet_Banking,Valor das transferências efectuadas,,71110062222.3177
2022,Março,Internet_Banking,Volume das transferências efectuadas,,892200.0
2022,Outubro,Internet_Banking,Volume das transferências efectuadas,,1353730.0
2022,Maio,Internet_Banking,Volume das transferências efectuadas,,1206071.0
2022,Junho,Internet_Banking,Volume das transferências efectuadas,,1229598.0
2022,Julho,Internet_Banking,Volume das transferências efectuadas,,1218428.0
2022,Agosto,Internet_Banking,Volume das transferências efectuadas,,1316234.0
2022,Setembro,Internet_Banking,Volume das transferências efectuadas,,1296341.0
2022,Janeiro,Internet_Banking,Quantidade de subscritores,,570552.0
2022,Novembro,Internet_Banking,Volume das transferências efectuadas,,1467219.0
2022,Dezembro,Internet_Banking,Volume das transferências efectuadas,,1448638.0
2022,Fevereiro,Internet_Banking,Valor das transferências efectuadas,,49009018490.77852
2022,Março,Internet_Banking,Valor das transferências efectuadas,,51800502478.03852
2022,Janeiro,Internet_Banking,Valor das transferências efectuadas,,64998550457.41518
